,icaoId,receiptTime,obsTime,reportTime,temp,dewp,wdir,wspd,visib,altim,qcField,metarType,rawOb,lat,lon,elev,name,cover,clouds,fltCat,wxString,slp,precip,wgst,maxT,minT,vertVis,IATA,Airport_name,Country,City,Information
2642,WATT,2025-11-22 21:35:22.217000+00:00,1763847000,2025-11-22T21:30:00.000Z,25.0,25.0,150,2.0,5.59,1008.0,16,METAR,METAR WATT 222130Z 15002KT 9000 SCT017 25/25 Q1008 NOSIG,-10.172,123.671,104,"Kupang/El Tari Arpt, NT, ID",SCT,"[{'cover': 'SCT', 'base': 1700}]",VFR,,,,,,,,KOE,El Tari Airport,Indonesia,Kupang,https://www.worlddata.info/asia/indonesia/airports.php
2643,WBGG,2025-11-22 21:38:32.356000+00:00,1763847000,2025-11-22T21:30:00.000Z,23.0,23.0,VRB,3.0,3.11,1009.0,16,METAR,METAR WBGG 222130Z VRB03KT 5000 BR FEW003 23/23 Q1009 NOSIG,1.484,110.34,26,"Kuching Intl, SR, MY",FEW,"[{'cover': 'FEW', 'base': 300}]",MVFR,BR,,,,,,,KCH,Kuching International Airport,Malaysia,Kuching,https://www.worlddata.info/asia/malaysia/airports.php
2644,WBKK,2025-11-22 21:38:32.398000+00:00,1763847000,2025-11-22T21:30:00.000Z,24.0,23.0,80,5.0,6+,1009.0,16,METAR,METAR WBKK 222130Z 08005KT 9999 FEW014 24/23 Q1009 NOSIG,5.937,116.051,9,"Kota Kinabalu Intl, SB, MY",FEW,"[{'cover': 'FEW', 'base': 1400}]",VFR,,,,,,,,BKI,Kota Kinabalu International Airport,Malaysia,Kota Kinabalu,https://www.worlddata.info/asia/malaysia/airports.php
2645,WBSB,2025-11-22 21:38:32.561000+00:00,1763847000,2025-11-22T21:30:00.000Z,24.0,23.0,170,1.0,6+,1009.0,16,METAR,METAR WBSB 222130Z 17001KT 9999 FEW003 BKN140 24/23 Q1009 NOSIG,4.944,114.928,15,"Brunei Intl, BM, BN",BKN,"[{'cover': 'FEW', 'base': 300}, {'cover': 'BKN', 'base': 14000}]",VFR,,,,,,,,BWN,Brunei International Airport,Brunei,Bandar Seri Begawan,https://www.worlddata.info/asia/brunei/airports.php
2646,WIBB,2025-11-22 21:35:22.492000+00:00,1763847000,2025-11-22T21:30:00.000Z,25.0,24.0,250,1.0,6+,1006.0,2,METAR,METAR WIBB 222130Z AUTO 25001KT 9999 BKN140 BKN150 BKN170 25/24 Q1006,0.461,101.445,41,"Pakanbaru/Kasim Arpt, RI, ID",BKN,"[{'cover': 'BKN', 'base': 14000}, {'cover': 'BKN', 'base': 15000}, {'cover': 'BKN', 'base': 17000}]",VFR,,,,,,,,PKU,Sultan Syarif Kasim II International Airport / Roesmin Nurjadin AFB,Indonesia,Pekanbaru,https://www.worlddata.info/asia/indonesia/airports.php
2647,WIDD,2025-11-22 21:35:21.407000+00:00,1763847000,2025-11-22T21:30:00.000Z,27.0,24.0,300,3.0,6+,1009.0,16,METAR,METAR WIDD 222130Z 30003KT 9999 SCT014 27/24 Q1009 NOSIG,1.121,104.119,26,"Batam/Hang Nadim, RI, ID",SCT,"[{'cover': 'SCT', 'base': 1400}]",VFR,,,,,,,,BTH,Hang Nadim International Airport,Indonesia,Batam,https://www.worlddata.info/asia/indonesia/airports.php
2648,WIDN,2025-11-22 21:35:22.543000+00:00,1763847000,2025-11-22T21:30:00.000Z,25.0,24.0,0,0.0,5.59,1007.0,0,METAR,METAR WIDN 222130Z 00000KT 9000 SCT017 25/24 Q1007,0.923,104.532,18,"Tanjung Pinang Arpt, RI, ID",SCT,"[{'cover': 'SCT', 'base': 1700}]",VFR,,,,,,,,TNJ,Raja Haji Fisabilillah International Airport,Indonesia,Tanjung Pinang-Bintan Island,https://www.worlddata.info/asia/indonesia/airports.php
2649,WIHH,2025-11-22 21:35:21.294000+00:00,1763847000,2025-11-22T21:30:00.000Z,25.0,24.0,180,3.0,3.73,1007.0,16,METAR,METAR WIHH 222130Z 18003KT 6000 SCT020 25/24 Q1007 NOSIG,-6.267,106.891,26,"Jakarta/Perdanakusum, JK, ID",SCT,"[{'cover': 'SCT', 'base': 2000}]",MVFR,,,,,,,,HLP,Halim Perdanakusuma International Airport,Indonesia,Jakarta,https://www.worlddata.info/asia/indonesia/airports.php
2650,WIII,2025-11-22 21:35:21.346000+00:00,1763847000,2025-11-22T21:30:00.000Z,26.0,24.0,210,4.0,4.97,1007.0,16,METAR,METAR WIII 222130Z 21004KT 8000 FEW020 26/24 Q1007 NOSIG,-6.125,106.659,9,"Jakarta/Hatta Intl, JB, ID",FEW,"[{'cover': 'FEW', 'base': 2000}]",MVFR,,,,,,,,CGK,Soekarno-Hatta International Airport,Indonesia,Jakarta,https://www.worlddata.info/asia/indonesia/airports.php
2651,WILL,2025-11-22 21:35:22.123000+00:00,1763847000,2025-11-22T21:30:00.000Z,24.0,24.0,VRB,1.0,6+,1007.0,2,METAR,METAR WILL 222130Z AUTO VRB01KT 9999 BKN110 24/24 Q1007,-5.242,105.179,83,"Bandar Lampung Intl, SS, ID",BKN,"[{'cover': 'BKN', 'base': 11000}]",VFR,,,,,,,,TKG,Radin Inten II International Airport,Indonesia,Bandar Lampung,https://www.worlddata.info/asia/indonesia/airports.php
2652,WIMM,2025-11-22 21:35:21.481000+00:00,1763847000,2025-11-22T21:30:00.000Z,24.0,23.0,260,8.0,6+,1007.0,16,METAR,METAR WIMM 222130Z 26008KT 9999 SCT017 24/23 Q1007 NOSIG,3.636,98.874,7,"Medan/Kualanamu Intl, SU, ID",SCT,"[{'cover': 'SCT', 'base': 1700}]",VFR,,,,,,,,KNO,Kualanamu International Airport,Indonesia,Medan,https://www.worlddata.info/asia/indonesia/airports.php
2653,WIOO,2025-11-22 21:36:06.256000+00:00,1763847000,2025-11-22T21:30:00.000Z,23.0,,60,3.0,3.11,1008.0,2,METAR,METAR WIOO 222130Z AUTO 06003KT 030V090 5000 BKN002 BKN003 OVC160 23/ 23 Q1008,-0.151,109.404,4,"Pontianak/Supadio Arpt, KB, ID",OVC,"[{'cover': 'BKN', 'base': 200}, {'cover': 'BKN', 'base': 300}, {'cover': 'OVC', 'base': 16000}]",LIFR,,,,,,,,PNK,Supadio Airport,Indonesia,Pontianak,https://www.worlddata.info/asia/indonesia/airports.php
2654,WIPP,2025-11-22 21:35:22.756000+00:00,1763847000,2025-11-22T21:30:00.000Z,23.0,23.0,VRB,1.0,6+,1007.0,2,METAR,METAR WIPP 222130Z AUTO VRB01KT 9999 NCD 23/23 Q1007,-2.898,104.7,7,"Palembang/Badaruddin Arpt, SS, ID",CLR,[],VFR,,,,,,,,PLM,Sultan Mahmud Badaruddin II Airport,Indonesia,Palembang,https://www.worlddata.info/asia/indonesia/airports.php
2655,WITT,2025-11-22 21:35:22.958000+00:00,1763847000,2025-11-22T21:30:00.000Z,24.0,23.0,130,4.0,6+,1009.0,18,METAR,METAR WITT 222130Z AUTO 13004KT 9999 FEW075 OVC090 24/23 Q1009 NOSIG,5.524,95.42,21,"Banda Aceh, AC, ID",OVC,"[{'cover': 'FEW', 'base': 7500}, {'cover': 'OVC', 'base': 9000}]",VFR,,,,,,,,BTJ,Sultan Iskandar Muda International Airport,Indonesia,Banda Aceh,https://www.worlddata.info/asia/indonesia/airports.php
2656,WMKK,2025-11-22 21:38:32.453000+00:00,1763847000,2025-11-22T21:30:00.000Z,26.0,25.0,20,3.0,6+,1007.0,16,METAR,METAR WMKK 222130Z 02003KT 320V040 9999 FEW030 26/25 Q1007 NOSIG,2.747,101.714,21,"Kuala Lumpur Intl, SL, MY",FEW,"[{'cover': 'FEW', 'base': 3000}]",VFR,,,,,,,,KUL,Kuala Lumpur International Airport,Malaysia,Sepang,https://www.worlddata.info/asia/malaysia/airports.php
2657,WMKP,2025-11-22 21:38:32.504000+00:00,1763847000,2025-11-22T21:30:00.000Z,25.0,22.0,30,4.0,5.59,1006.0,16,METAR,METAR WMKP 222130Z 03004KT 340V060 9000 FEW025 25/22 Q1006 NOSIG,5.297,100.277,4,"Penang Intl, 7, MY",FEW,"[{'cover': 'FEW', 'base': 2500}]",VFR,,,,,,,,PEN,Penang International Airport,Malaysia,Penang,https://www.worlddata.info/asia/malaysia/airports.php
2658,WSAP,2025-11-22 22:01:53.269000+00:00,1763848800,2025-11-22T22:00:00.000Z,25.0,24.0,10,1.0,6+,1008.0,0,METAR,METAR WSAP 222200Z 01001KT 9999 FEW016 SCT280 25/24 Q1008,1.36,103.909,20,"Singapore/Pays, 4, SG",SCT,"[{'cover': 'FEW', 'base': 1600}, {'cover': 'SCT', 'base': 28000}]",VFR,,,,,,,,QPG,Paya Lebar Air Base,Singapore,Paya Lebar,https://www.worlddata.info/asia/singapore/airports.php
2659,WSSL,2025-11-22 22:03:09.567000+00:00,1763848800,2025-11-22T22:00:00.000Z,24.0,24.0,VRB,1.0,6+,1008.0,0,METAR,METAR WSSL 222200Z VRB01KT 9999 FEW016 BKN150 24/24 Q1008,1.417,103.866,11,"Singapore/Seletar Arpt, 2, SG",BKN,"[{'cover': 'FEW', 'base': 1600}, {'cover': 'BKN', 'base': 15000}]",VFR,,,,,,,,XSP,Seletar Airport,Singapore,Seletar,https://www.worlddata.info/asia/singapore/airports.php
2660,WSSS,2025-11-22 22:01:21.780000+00:00,1763848800,2025-11-22T22:00:00.000Z,24.0,24.0,VRB,2.0,6+,1008.0,16,METAR,METAR WSSS 222200Z VRB02KT 9999 FEW016 BKN160 24/24 Q1008 NOSIG,1.368,103.982,17,"Singapore/Changi Intl, 4, SG",BKN,"[{'cover': 'FEW', 'base': 1600}, {'cover': 'BKN', 'base': 16000}]",VFR,,,,,,,,SIN,Singapore Changi Airport,Singapore,Singapore,https://www.worlddata.info/asia/singapore/airports.php
2661,YBAS,2025-11-22 21:36:03.082000+00:00,1763847000,2025-11-22T21:30:00.000Z,31.0,10.0,300,6.0,6+,1009.0,2,METAR,METAR YBAS 222130Z AUTO 30006KT 9999 // NCD 31/10 Q1009,-23.795,133.889,549,"Alice Springs Arpt, NT, AU",CLR,[],VFR,,,,,,,,ASP,Alice Springs Airport,Australia,Alice Springs,https://www.worlddata.info/oceania/australia/airports.php
2662,YBBN,2025-11-22 21:51:06.570000+00:00,1763847960,2025-11-22T21:46:00.000Z,20.0,19.0,240,13.0,3.73,1014.0,0,SPECI,SPECI YBBN 222146Z 24013KT 6000 -SHRA FEW018 SCT027 BKN070 20/19 Q1014 RESHRA,-27.391,153.13,3,"Brisbane Intl, QL, AU",BKN,"[{'cover': 'FEW', 'base': 1800}, {'cover': 'SCT', 'base': 2700}, {'cover': 'BKN', 'base': 7000}]",MVFR,-SHRA,,,,,,,BNE,Brisbane International Airport,Australia,Brisbane,https://www.worlddata.info/oceania/australia/airports.php
2663,YBCG,2025-11-22 21:54:10.600000+00:00,1763848380,2025-11-22T21:53:00.000Z,22.0,21.0,10,16.0,6+,1010.0,2,SPECI,SPECI YBCG 222153Z AUTO 01016KT 9999 -SHRA OVC120 22/21 Q1010,-28.168,153.505,5,"Coolangatta/Gold Coast Arpt, QL, AU",OVC,"[{'cover': 'OVC', 'base': 12000}]",VFR,-SHRA,,,,,,,OOL,Gold Coast Airport,Australia,Gold Coast,https://www.worlddata.info/oceania/australia/airports.php
2664,YBCS,2025-11-22 21:38:05.347000+00:00,1763847000,2025-11-22T21:30:00.000Z,28.0,22.0,170,12.0,6+,1010.0,2,METAR,METAR YBCS 222130Z AUTO 17012KT 9999 // NCD 28/22 Q1010,-16.874,145.745,2,"Cairns Intl, QL, AU",CLR,[],VFR,,,,,,,,CNS,Cairns International Airport,Australia,Cairns,https://www.worlddata.info/oceania/australia/airports.php
2665,YBHM,2025-11-22 21:36:08.176000+00:00,1763847000,2025-11-22T21:30:00.000Z,29.0,24.0,100,9.0,6+,1011.0,2,METAR,METAR YBHM 222130Z AUTO 10009KT 9999 // BKN020 29/24 Q1011,-20.357,148.949,4,"Hamilton Island Arpt, QL, AU",BKN,"[{'cover': 'BKN', 'base': 2000}]",MVFR,,,,,,,,HTI,Hamilton Island Airport,Australia,Hamilton Island,https://www.worlddata.info/oceania/australia/airports.php
2666,YBLN,2025-11-22 21:35:12.816000+00:00,1763847000,2025-11-22T21:30:00.000Z,13.0,12.0,280,5.0,6+,1006.0,2,METAR,METAR YBLN 222130Z AUTO 28005KT 9999 // FEW067 13/12 Q1006,-33.688,115.402,17,"Busselton Rgnl, WA, AU",FEW,"[{'cover': 'FEW', 'base': 6700}]",VFR,,,,,,,,BQB,Busselton Margaret River Regional Airport,Australia,Busselton,https://www.worlddata.info/oceania/australia/airports.php
2667,YBMA,2025-11-22 21:36:03.101000+00:00,1763847000,2025-11-22T21:30:00.000Z,32.0,19.0,290,10.0,6+,1010.0,2,METAR,METAR YBMA 222130Z AUTO 29010KT 9999 // NCD 32/19 Q1010,-20.678,139.488,346,"Mount Isa Arpt, QL, AU",CLR,[],VFR,,,,,,,,ISA,Mount Isa Airport,Australia,Mount Isa,https://www.worlddata.info/oceania/australia/airports.php
2668,YBRK,2025-11-22 21:36:03.119000+00:00,1763847000,2025-11-22T21:30:00.000Z,26.0,23.0,150,4.0,6+,1012.0,2,METAR,METAR YBRK 222130Z AUTO 15004KT 9999 // NCD 26/23 Q1012,-23.375,150.477,10,"Rockhampton Arpt, QL, AU",CLR,[],VFR,,,,,,,,ROK,Rockhampton Airport,Australia,Rockhampton,https://www.worlddata.info/oceania/australia/airports.php
2669,YBRM,2025-11-22 21:36:03.151000+00:00,1763847000,2025-11-22T21:30:00.000Z,28.0,24.0,240,9.0,6+,1006.0,2,METAR,METAR YBRM 222130Z AUTO 24009KT 9999 // SCT016 28/24 Q1006,-17.948,122.235,11,"Broome Arpt, WA, AU",SCT,"[{'cover': 'SCT', 'base': 1600}]",VFR,,,,,,,,BME,Broome International Airport,Australia,Broome,https://www.worlddata.info/oceania/australia/airports.php
2670,YBSU,2025-11-22 22:01:26.225000+00:00,1763848800,2025-11-22T22:00:00.000Z,21.0,19.0,220,10.0,6+,1013.0,2,SPECI,SPECI YBSU 222200Z AUTO 22010KT 9999 -TSRA OVC125 21/19 Q1013,-26.603,153.091,4,"Sunshine Coast Arpt, QL, AU",OVC,"[{'cover': 'OVC', 'base': 12500}]",VFR,-TSRA,,,,,,,MCY,Sunshine Coast Airport,Australia,Maroochydore,https://www.worlddata.info/oceania/australia/airports.php
2671,YBTL,2025-11-22 21:38:05.378000+00:00,1763847000,2025-11-22T21:30:00.000Z,30.0,23.0,80,8.0,6+,1011.0,2,METAR,METAR YBTL 222130Z AUTO 08008KT 9999 // FEW022 SCT039 30/23 Q1011,-19.248,146.766,4,"Townsville Arpt, QL, AU",SCT,"[{'cover': 'FEW', 'base': 2200}, {'cover': 'SCT', 'base': 3900}]",VFR,,,,,,,,TSV,Townsville Airport / RAAF Base Townsville,Australia,Townsville,https://www.worlddata.info/oceania/australia/airports.php
2672,YBWW,2025-11-22 21:35:12.627000+00:00,1763847000,2025-11-22T21:30:00.000Z,19.0,17.0,280,3.0,6+,1013.0,2,METAR,METAR YBWW 222130Z AUTO 28003KT 9999 // NCD 19/17 Q1013,-27.558,151.793,460,"Toowoomba/Wellcamp Arpt, QL, AU",CLR,[],VFR,,,,,,,,WTB,Toowoomba Wellcamp Airport,Australia,Toowoomba,https://www.worlddata.info/oceania/australia/airports.php
2673,YCFS,2025-11-22 21:35:13.125000+00:00,1763847000,2025-11-22T21:30:00.000Z,25.0,20.0,340,6.0,6+,1010.0,2,METAR,METAR YCFS 222130Z AUTO 34006KT 9999 // ////// 25/20 Q1010,-30.317,153.119,2,"Coffs Harbour Arpt, NS, AU",,,,,,,,,,,CFS,Coffs Harbour Airport,Australia,Coffs Harbour,https://www.worlddata.info/oceania/australia/airports.php
2674,YCIN,2025-11-22 21:36:08.198000+00:00,1763847000,2025-11-22T21:30:00.000Z,24.0,22.0,50,4.0,6+,1006.0,2,METAR,METAR YCIN 222130Z AUTO 05004KT 9999 // NCD 24/22 Q1006,-17.574,123.831,83,"Curtin, WA, AU",CLR,[],VFR,,,,,,,,DCN,RAAF Base Curtin,Australia,Derby,https://www.worlddata.info/oceania/australia/airports.php
2675,YFRT,2025-11-22 22:01:26.987000+00:00,1763848800,2025-11-22T22:00:00.000Z,17.0,14.0,140,14.0,6+,1007.0,2,SPECI,SPECI YFRT 222200Z AUTO 14014KT 9999 // OVC010 17/14 Q1007,-30.848,128.114,159,"Forrest Arpt, WA, AU",OVC,"[{'cover': 'OVC', 'base': 1000}]",MVFR,,,,,,,,FOS,Forrest Airport,Australia,,https://www.worlddata.info/oceania/australia/airports.php
2676,YGEL,2025-11-22 21:35:13.739000+00:00,1763847000,2025-11-22T21:30:00.000Z,19.0,13.0,250,9.0,6+,1011.0,2,METAR,METAR YGEL 222130Z AUTO 25009KT 9999 // FEW030 SCT044 19/13 Q1011,-28.805,114.699,32,"Geraldton Arpt, WA, AU",SCT,"[{'cover': 'FEW', 'base': 3000}, {'cover': 'SCT', 'base': 4400}]",VFR,,,,,,,,GET,Geraldton Airport,Australia,Geraldton,https://www.worlddata.info/oceania/australia/airports.php
2677,YGLA,2025-11-22 21:35:13.804000+00:00,1763847000,2025-11-22T21:30:00.000Z,27.0,22.0,10,8.0,6+,1012.0,2,METAR,METAR YGLA 222130Z AUTO 01008KT 9999 // SCT019 BKN025 27/22 Q1012,-23.87,151.221,17,"Gladstone Arpt, QL, AU",BKN,"[{'cover': 'SCT', 'base': 1900}, {'cover': 'BKN', 'base': 2500}]",MVFR,,,,,,,,GLT,Gladstone Airport,Australia,Gladstone,https://www.worlddata.info/oceania/australia/airports.php
2678,YHID,2025-11-22 21:35:13.862000+00:00,1763847000,2025-11-22T21:30:00.000Z,28.0,21.0,150,9.0,6+,1009.0,2,METAR,METAR YHID 222130Z AUTO 15009KT 9999 // NCD 28/21 Q1009,-10.584,142.29,5,"Horn Island Arpt, QL, AU",CLR,[],VFR,,,,,,,,HID,Horn Island Airport,Australia,Horn,https://www.worlddata.info/oceania/australia/airports.php
2679,YLHI,2025-11-22 22:01:25.810000+00:00,1763848800,2025-11-22T22:00:00.000Z,23.0,20.0,60,10.0,6+,1014.0,2,SPECI,SPECI YLHI 222200Z AUTO 06010KT 9999 // BKN010 23/20 Q1014,-31.538,159.077,2,"Lord Howe Island Arpt, NS, AU",BKN,"[{'cover': 'BKN', 'base': 1000}]",MVFR,,,,,,,,LDH,Lord Howe Island Airport,Australia,Lord Howe Island,https://www.worlddata.info/oceania/australia/airports.php
2680,YMAV,2025-11-22 21:36:08.251000+00:00,1763847000,2025-11-22T21:30:00.000Z,14.0,13.0,230,8.0,6+,1011.0,2,METAR,METAR YMAV 222130Z AUTO 23008KT 9999 // BKN032 OVC050 14/13 Q1011,-38.029,144.478,11,"Avalon Arpt, VI, AU",OVC,"[{'cover': 'BKN', 'base': 3200}, {'cover': 'OVC', 'base': 5000}]",VFR,,,,,,,,AVV,Avalon Airport,Australia,Lara,https://www.worlddata.info/oceania/australia/airports.php
2681,YMHB,2025-11-22 21:38:05.413000+00:00,1763847000,2025-11-22T21:30:00.000Z,15.0,12.0,150,8.0,6+,1018.0,2,METAR,METAR YMHB 222130Z AUTO 15008KT 9999 // OVC058 15/12 Q1018,-42.834,147.503,2,"Hobart Intl, TA, AU",OVC,"[{'cover': 'OVC', 'base': 5800}]",VFR,,,,,,,,HBA,Hobart International Airport,Australia,Hobart,https://www.worlddata.info/oceania/australia/airports.php
2682,YMLT,2025-11-22 21:36:08.279000+00:00,1763847000,2025-11-22T21:30:00.000Z,15.0,11.0,150,11.0,6+,1016.0,2,METAR,METAR YMLT 222130Z AUTO 15011KT 9999 // OVC076 15/11 Q1016,-41.544,147.213,167,"Launceston Arpt, TA, AU",OVC,"[{'cover': 'OVC', 'base': 7600}]",VFR,,,,,,,,LST,Launceston Airport,Australia,Launceston,https://www.worlddata.info/oceania/australia/airports.php
2683,YMML,2025-11-22 22:01:42.543000+00:00,1763848800,2025-11-22T22:00:00.000Z,13.0,13.0,250,8.0,4.35,1011.0,0,SPECI,SPECI YMML 222200Z 25008KT 7000 -DZ OVC005 13/13 Q1011,-37.666,144.832,115,"Melbourne Intl, VI, AU",OVC,"[{'cover': 'OVC', 'base': 500}]",IFR,-DZ,,,,,,,MEL,Melbourne International Airport,Australia,Melbourne,https://www.worlddata.info/oceania/australia/airports.php
2684,YPAD,2025-11-22 21:36:12.875000+00:00,1763847000,2025-11-22T21:30:00.000Z,19.0,17.0,0,0.0,6+,1007.0,0,METAR,METAR YPAD 222130Z 00000KT CAVOK 19/17 Q1007,-34.952,138.52,2,"Adelaide Intl, SA, AU",CAVOK,[],VFR,,,,,,,,ADL,Adelaide International Airport,Australia,Adelaide,https://www.worlddata.info/oceania/australia/airports.php
2685,YPCC,2025-11-22 21:36:03.170000+00:00,1763847000,2025-11-22T21:30:00.000Z,25.0,22.0,140,13.0,6+,1010.0,2,METAR,METAR YPCC 222130Z AUTO 14013KT 9999 // OVC065 25/22 Q1010,-12.189,96.834,3,"Cocos Isl Intl, , CC",OVC,"[{'cover': 'OVC', 'base': 6500}]",VFR,,,,,,,,CCK,Cocos (Keeling) Islands Airport,Cocos (Keeling) Islands,West Island,https://www.worlddata.info/oceania/cocos-islands/airports.php
2686,YPDN,2025-11-22 22:01:26.404000+00:00,1763848800,2025-11-22T22:00:00.000Z,26.0,25.0,40,20.0,4.35,1002.0,2,SPECI,SPECI YPDN 222200Z AUTO 04020KT 7000 SHRA SCT011 BKN021 OVC042 26/25 Q1002,-12.424,130.893,32,"Darwin Intl, NT, AU",OVC,"[{'cover': 'SCT', 'base': 1100}, {'cover': 'BKN', 'base': 2100}, {'cover': 'OVC', 'base': 4200}]",MVFR,SHRA,,,,,,,DRW,Darwin International Airport / RAAF Darwin,Australia,Darwin,https://www.worlddata.info/oceania/australia/airports.php
2687,YPGV,2025-11-22 21:36:08.316000+00:00,1763847000,2025-11-22T21:30:00.000Z,28.0,24.0,330,5.0,6+,1008.0,2,METAR,METAR YPGV 222130Z AUTO 33005KT 9999 // NCD 28/24 Q1008,-12.274,136.82,53,"Gove Arpt, NT, AU",CLR,[],VFR,,,,,,,,GOV,Gove Airport,Australia,Nhulunbuy,https://www.worlddata.info/oceania/australia/airports.php
2688,YPJT,2025-11-22 21:36:12.618000+00:00,1763847300,2025-11-22T21:35:00.000Z,17.0,13.0,250,15.0,6+,1008.0,2,SPECI,SPECI YPJT 222135Z AUTO 25015G26KT 9999 -SHRA FEW020 SCT031 BKN054 17/13 Q1008,-32.101,115.879,29,"Perth/Jandakot Arpt, WA, AU",BKN,"[{'cover': 'FEW', 'base': 2000}, {'cover': 'SCT', 'base': 3100}, {'cover': 'BKN', 'base': 5400}]",VFR,-SHRA,,,26.0,,,,JAD,Perth Jandakot Airport,Australia,Perth,https://www.worlddata.info/oceania/australia/airports.php
2689,YPKG,2025-11-22 21:57:07.748000+00:00,1763848560,2025-11-22T21:56:00.000Z,17.0,17.0,190,3.0,6+,1007.0,2,SPECI,SPECI YPKG 222156Z AUTO 19003KT 9999 // OVC019 OVC024 17/17 Q1007,-30.785,121.453,372,"Kalgoorlie/Boulder Arpt, WA, AU",OVC,"[{'cover': 'OVC', 'base': 1900}, {'cover': 'OVC', 'base': 2400}]",MVFR,,,,,,,,KGI,Kalgoorlie Boulder Airport,Australia,Broadwood,https://www.worlddata.info/oceania/australia/airports.php
2690,YPKU,2025-11-22 21:36:08.388000+00:00,1763847000,2025-11-22T21:30:00.000Z,25.0,23.0,0,0.0,6+,1006.0,2,METAR,METAR YPKU 222130Z AUTO 00000KT 9999 // NCD 25/23 Q1006,-15.781,128.71,42,"Kununurra Arpt, WA, AU",CLR,[],VFR,,,,,,,,KNX,East Kimberley Regional (Kununurra) Airport,Australia,Kununurra,https://www.worlddata.info/oceania/australia/airports.php
2691,YPLM,2025-11-22 21:36:03.185000+00:00,1763847000,2025-11-22T21:30:00.000Z,18.0,14.0,210,9.0,6+,1010.0,2,METAR,METAR YPLM 222130Z AUTO 21009KT 9999 // NCD 18/14 Q1010,-22.241,114.097,5,"Learmonth Arpt, WA, AU",CLR,[],VFR,,,,,,,,LEA,Learmonth Airport,Australia,Exmouth,https://www.worlddata.info/oceania/australia/airports.php
2692,YPPD,2025-11-22 21:36:03.202000+00:00,1763847000,2025-11-22T21:30:00.000Z,24.0,22.0,310,6.0,6+,1006.0,2,METAR,METAR YPPD 222130Z AUTO 31006KT 9999 // NCD 24/22 Q1006,-20.372,118.632,6,"Port Hedland Intl, WA, AU",CLR,[],VFR,,,,,,,,PHE,Port Hedland International Airport,Australia,Port Hedland,https://www.worlddata.info/oceania/australia/airports.php
2693,YPPH,2025-11-22 22:01:26.192000+00:00,1763848740,2025-11-22T21:59:00.000Z,18.0,13.0,250,19.0,4.97,1008.0,0,SPECI,SPECI YPPH 222159Z 25019KT 8000 -SHRA SCT028 BKN064 18/13 Q1008,-31.927,115.976,16,"Perth Intl, WA, AU",BKN,"[{'cover': 'SCT', 'base': 2800}, {'cover': 'BKN', 'base': 6400}]",MVFR,-SHRA,,,,,,,PER,Perth International Airport,Australia,Perth,https://www.worlddata.info/oceania/australia/airports.php
2694,YPTN,2025-11-22 21:38:05.487000+00:00,1763847000,2025-11-22T21:30:00.000Z,27.0,23.0,80,8.0,6+,1007.0,2,METAR,METAR YPTN 222130Z AUTO 08008KT 9999 // BKN125 27/23 Q1007,-14.523,132.383,135,"Tindal Arpt, NT, AU",BKN,"[{'cover': 'BKN', 'base': 12500}]",VFR,,,,,,,,KTR,Tindal Airport,Australia,,https://www.worlddata.info/oceania/australia/airports.php
2695,YPWR,2025-11-22 21:35:14.084000+00:00,1763847000,2025-11-22T21:30:00.000Z,22.0,17.0,260,7.0,6+,1007.0,2,METAR,METAR YPWR 222130Z AUTO 26007KT 9999 // NCD 22/17 Q1007,-31.156,136.805,169,"Woomera Arpt, SA, AU",CLR,[],VFR,,,,,,,,UMR,Woomera Airfield,Australia,Woomera,https://www.worlddata.info/oceania/australia/airports.php
2696,YPXM,2025-11-22 21:36:03.223000+00:00,1763847000,2025-11-22T21:30:00.000Z,23.0,20.0,170,4.0,6+,1010.0,2,METAR,METAR YPXM 222130Z AUTO 17004KT 130V220 9999 // FEW051 BKN062 23/20 Q1010,-10.453,105.688,262,"Christmas Isl Arpt, CX, CX",BKN,"[{'cover': 'FEW', 'base': 5100}, {'cover': 'BKN', 'base': 6200}]",VFR,,,,,,,,XCH,Christmas Island Airport,Christmas Island,Flying Fish Cove,https://www.worlddata.info/oceania/christmas-island/airports.php
2697,YSCB,2025-11-22 22:01:26.379000+00:00,1763848800,2025-11-22T22:00:00.000Z,18.0,16.0,260,3.0,6+,1010.0,2,SPECI,SPECI YSCB 222200Z AUTO 26003KT 9999 // SCT008 SCT015 BKN024 18/16 Q1010,-35.309,149.2,577,"Canberra Intl, AC, AU",BKN,"[{'cover': 'SCT', 'base': 800}, {'cover': 'SCT', 'base': 1500}, {'cover': 'BKN', 'base': 2400}]",MVFR,,,,,,,,CBR,Canberra International Airport,Australia,Canberra,https://www.worlddata.info/oceania/australia/airports.php
2698,YSDU,2025-11-22 21:36:03.240000+00:00,1763847000,2025-11-22T21:30:00.000Z,23.0,19.0,30,4.0,6+,1011.0,2,METAR,METAR YSDU 222130Z AUTO 03004KT 9999 // NCD 23/19 Q1011,-32.221,148.575,285,"Dubbo Rgnl, NS, AU",CLR,[],VFR,,,,,,,,DBO,Dubbo City Regional Airport,Australia,Dubbo,https://www.worlddata.info/oceania/australia/airports.php
